             レースID  馬番           pred_score
9906  202407040201  10  39.2434769999999986
9923  202407040202  14  32.1053899999999999
9935  202407040203   2  43.0401949999999971
9943  202407040204   8  34.9395999999999987
9962  202407040205   5  43.7033699999999996
9972  202407040206   1  27.7810780000000008
9990  202407040207   9  40.3096900000000034
10010 202407040208   9  32.0509259999999969
10013 202407040209   6  35.1051700000000011
10027 202407040210  14  27.8909500000000001
10039 202407040211  14   40.419789999999999
10055 202407040212  10  48.4412349999999989
10067 202407040301   9  39.2434769999999986
10079 202407040302  11  31.8364030000000007
10097 202407040303   4  39.7156519999999986
10098 202407040304   3  43.5397760000000034
10123 202407040306  14  42.8047299999999993
10133 202407040307  17  49.3690339999999992
10146 202407040308   9  27.6560629999999996
10157 202407040309   2  30.6287079999999996
10170 202407040310   2  39.9499899999999997
10199 202407040311  17  44.8726899999999986
10203 202407040312  11   28.134917999999999
10221 202407040401   4  26.3108399999999989
10233 202407040402  12  39.2434769999999986
10261 202407040403   8  27.5700779999999988
10267 202407040404  11  30.8000320000000016
10286 202407040406   7  40.5989760000000004
10296 202407040407   7  44.6589799999999997
10309 202407040408  14  32.2288479999999993
10328 202407040409   1  40.0501000000000005
10345 202407040410   7  45.2211720000000028
10354 202407040411   2   27.281092000000001
10371 202407040412   8  36.7747269999999986
10379 202407040501   8  30.6288780000000003
10405 202407040502   3  40.1038169999999994
10425 202407040503   7  28.0172120000000007
10427 202407040504   3  30.6286810000000003
10459 202407040505   5  43.7032299999999978
10476 202407040506  16  31.8933140000000002
10483 202407040507   6  40.4500540000000015
10500 202407040508   2   45.051879999999997
10511 202407040509   2  26.3106140000000011
10525 202407040510   2  31.8094080000000012
10539 202407040511   4  40.4243999999999986
10563 202407040512  12  32.6139500000000027
10577 202407040601   4  39.3898300000000035
10584 202407040602  10  27.4596079999999994
10606 202407040603   7  40.3712650000000011
10622 202407040604  11  36.3509370000000018
10645 202407040606  14  43.2617600000000024
10661 202407040607  14  31.8193340000000013
10671 202407040608   1  35.5580250000000007
10678 202407040609   3  30.6288780000000003
10688 202407040610   3  48.5240549999999971
10705 202407040611  12  31.7396129999999985
10720 202407040612  13  27.7822150000000008
10730 202507010101   1  39.4031599999999997
10755 202507010102   4  30.7893070000000009
10760 202507010103   8  41.3926000000000016
10780 202507010106  14  40.3103520000000017
10794 202507010107   4  54.7744560000000007
10803 202507010108   1  27.4833870000000005
10821 202507010109   3  48.5337800000000001
10831 202507010110   9   27.658574999999999
10854 202507010111   9  35.7369699999999995
10864 202507010112   1  35.8016999999999967
10876 202507010201  10  39.2434769999999986
10898 202507010202   5  26.6843719999999998
10908 202507010204   7  39.2434769999999986
10929 202507010205   7  43.7019919999999971
10944 202507010206  16   30.792784000000001
10956 202507010207  11            40.291874
10985 202507010208  10  31.3583409999999994
10998 202507010209  13  39.7544749999999993
11015 202507010210   3  44.4746499999999969
11034 202507010211   9  65.0564099999999996
11049 202507010212   6  36.0762939999999972
11064 202507010301  10  39.6876140000000035
11083 202507010302   5  26.4759640000000012
11087 202507010304   5  31.4601900000000008
11109 202507010305   9  48.5707000000000022
11121 202507010306   2  26.3106140000000011
11130 202507010307  12  39.9551540000000003
11144 202507010308   6  71.2858049999999963
11163 202507010309   7  43.6091899999999981
11178 202507010310   1  40.4351160000000007
11195 202507010311  16  30.9402639999999991
11200 202507010312   5  34.9395999999999987
11223 202507010401  10  39.5457230000000024
11232 202507010402  12  30.6288780000000003
11248 202507010403  13  26.3108399999999989
11264 202507010404  11  64.9085699999999974
11278 202507010406   1  44.1750830000000008
11305 202507010407   5  30.8015839999999983
11321 202507010408  15  27.0035360000000004
11332 202507010409   7            42.418056
11343 202507010410  12  36.5539399999999972
11368 202507010411  13  27.6021329999999985
11384 202507010412  11  31.9142280000000014
11394 202507010501   7  39.2434769999999986
11425 202507010502   9  30.7913899999999998
11426 202507010503  16  41.3926000000000016
11456 202507010506   1  31.7821390000000008
11461 202507010507   7  48.8491739999999979
11485 202507010508  14  41.9732780000000005
11500 202507010509   3  31.8792550000000006
11511 202507010510   8  40.0070499999999996
11529 202507010511   7  66.4324399999999997
11547 202507010512  14  27.8104019999999998
11558 202507010601   6  61.7920799999999986
11568 202507010602  11  39.2434769999999986
11587 202507010604   4  39.9409139999999994
11601 202507010605  11  43.7093300000000013
11613 202507010606   5  34.9395999999999987
11637 202507010607   1  42.3499070000000017
11645 202507010608   1  27.6642340000000004
11672 202507010609  14  40.5678100000000015
11673 202507010610   1  30.6287079999999996
11688 202507010611  16  32.4871520000000018
11706 202507010612   2  36.0456119999999984
11714 202507010701   8  26.3108399999999989
11731 202507010702   1  40.2021500000000032
11755 202507010703  16  31.4249019999999994
11759 202507010704   8  41.3926000000000016
11770 202507010706   2  27.3247989999999987
11782 202507010707   6  40.2642329999999973
11794 202507010708   6  31.8422100000000015
11810 202507010709   2  44.1796459999999982
11821 202507010710   3  27.6651729999999993
11845 202507010711   7   48.443558000000003
11853 202507010712  12  35.0935300000000012
11873 202507010801  16  26.9066369999999999
11882 202507010802   1  39.4178619999999995
11894 202507010803  10  30.6288780000000003
11910 202507010805  18  30.6286810000000003
11928 202507010806   3  34.9395999999999987
11950 202507010807  13   40.022350000000003
11967 202507010808   7  31.1424050000000001
11975 202507010809   1  43.5397760000000034
11986 202507010810   1  40.0838200000000029
12008 202507010811   3  42.3599099999999993
12012 202507010812   1  44.2575569999999985
12024 202507010901   7  39.2434769999999986
12039 202507010902   9  30.7882980000000011
12053 202507010903   4  41.6112480000000033
12063 202507010904   4  39.4090100000000021
12070 202507010906  13  47.8290440000000032
12096 202507010907  13  27.7060700000000004
12108 202507010908   8  40.1765299999999996
12121 202507010909   4  44.2924099999999967
12135 202507010910   5  30.9114100000000001
12153 202507010911   1   39.994328000000003
12156 202507010912   2  31.4215559999999989
12174 202507020101  11  66.2169099999999986
12185 202507020102  14  26.7684139999999999
12199 202507020103   1  34.9395999999999987
12229 202507020104   8  40.1975800000000021
12235 202507020105  17  43.6962430000000026
12248 202507020106   4  39.2434769999999986
12270 202507020107   8  31.4565640000000002
12285 202507020108   3  49.2443159999999978
12300 202507020109   9  27.0630990000000011
12315 202507020110   2  44.8511099999999985
12324 202507020111   6  32.6172940000000011
12347 202507020112  13  32.5193859999999972
12357 202507020201   3  30.7959880000000013
12373 202507020202   1  41.5596299999999985
12393 202507020203   1  31.0777500000000018
12409 202507020204  12  71.2660300000000007
12425 202507020205  14  31.5358300000000007
12442 202507020206   3  39.9037900000000008
12456 202507020207   3  36.0713769999999982
12469 202507020208   9  40.8589699999999993
12486 202507020209   8  31.3690399999999983
12493 202507020210   3  31.6706119999999984
12501 202507020211   2  44.5495570000000001
12515 202507020212   6             31.83643
12533 202507020301   3  39.4848670000000013
12546 202507020302  16  27.9024120000000018
12565 202507020303   2   41.564070000000001
12570 202507020304   4  30.7918069999999986
12589 202507020305   1  35.3766999999999996
12602 202507020306   4  39.8571400000000011
12622 202507020307   8  35.4643200000000007
12630 202507020308  11  42.0116919999999965
12655 202507020309   1  44.4361299999999986
12662 202507020310  12  30.6286810000000003
12696 202507020311   7  32.1582760000000007
12701 202507020312  10  27.7407970000000006
12725 202507020401  11  26.8917619999999999
12729 202507020402   5  39.2434769999999986
12745 202507020403   8  31.2436390000000017
12769 202507020404  17             31.18919
12789 202507020405   5  44.5669299999999993
12797 202507020406   3  31.7241539999999986
12823 202507020407  13  40.0067560000000029
12830 202507020408  10  31.0489390000000007
12842 202507020409   3  35.9170459999999991
12860 202507020410  15   41.954500000000003
12878 202507020411  18  31.9328840000000014
12901 202507020412   1  27.7935489999999987
12912 202507020501  15  92.0463600000000071
12929 202507020502  10  41.4923100000000034
12944 202507020503   3   31.594066999999999
12953 202507020504   1  39.4226799999999997
12969 202507020505  13  70.4097500000000025
12990 202507020506   4  44.7736360000000033
13005 202507020507   3  40.3394469999999998
13009 202507020508   5  35.9744639999999976
13027 202507020509   9  39.3115430000000003
13040 202507020510   4  47.9842999999999975
13056 202507020511   2  35.9237940000000009
13069 202507020512   8  26.9767060000000001
13073 202507020601  10  39.1713939999999994
13085 202507020602   7  26.2388300000000001
13110 202507020603   4  40.4579239999999984
13113 202507020604   1  43.5397760000000034
13131 202507020605  12  27.4264340000000004
13147 202507020606   4  48.4195100000000025
13163 202507020607   3  39.6071999999999989
13164 202507020608   4  47.9918059999999969
13171 202507020609   3  30.9321780000000004
13185 202507020610  11  41.3926000000000016
13200 202507020611   3   27.821515999999999
13220 202507020612   8  31.8240070000000017
13235 202507030101   2  77.2654600000000045
13262 202507030102   7  40.0999800000000022
13264 202507030103   2  34.9395999999999987
13279 202507030105   4  31.8285879999999999
13301 202507030106  15  31.3187710000000017
13309 202507030107   3  44.3543239999999983
13312 202507030108   5  39.5634569999999997
13319 202507030109   5  71.2858049999999963
13337 202507030110   8  39.9393540000000016
13338 202507030111  13  43.5397760000000034
13357 202507030112   8   36.323642999999997
13362 202507030201  12  64.9085699999999974
13391 202507030202  12  40.4870500000000035
13398 202507030204  10  27.6826499999999989
13411 202507030205  10            31.428051
13431 202507030206   5  44.0528559999999985
13444 202507030207   2  31.9373299999999993
13452 202507030208   2  43.5931300000000022
13459 202507030209   6  39.2434769999999986
13474 202507030210  10  31.7647109999999984
13481 202507030211   5  48.5839920000000021
13497 202507030212   9  26.7835239999999999
13500 202507030301   5  30.6287079999999996
13518 202507030303  13  40.5808370000000025
13527 202507030304  14  44.7185249999999996
13540 202507030305  11  32.0396000000000001
13559 202507030306   9  40.2323999999999984
13565 202507030307   2  31.5301019999999994
13584 202507030308   1  27.1845970000000001
13589 202507030309   8  39.7180520000000001
13600 202507030310  10  31.3279150000000008
13624 202507030311   2  44.1939279999999997
13630 202507030312   3            27.587847
